#program n time_seconds max_memory_kbytes
colocations-cpp     50000               2.35    312672      
colocations-cpp     50000               2.36    312688      
colocations-cpp     50000               2.38    312688      
colocations-cpp     50000               2.36    312688      
colocations-cpp     60000               2.68    339648      
colocations-cpp     60000               2.69    339648      
colocations-cpp     60000               2.75    339648      
colocations-cpp     60000               2.67    339648      
colocations-cpp     60000               2.68    339648      
colocations-cpp     60000               2.72    339648      
colocations-cpp     60000               2.68    339648      
colocations-cpp     60000               2.67    339632      
colocations-cpp     60000               2.71    339648      
colocations-cpp     60000               2.67    339648      
colocations-cpp     60000               2.69    339648      
colocations-cpp     60000               2.72    339648      
colocations-cpp     60000               2.67    339648      
colocations-cpp     60000               2.67    339648      
colocations-cpp     60000               2.68    339648      
colocations-cpp     60000               2.68    339648      
colocations-cpp     60000               2.67    339648      
colocations-cpp     60000               2.68    339648      
colocations-cpp     60000               2.68    339648      
colocations-cpp     60000               2.68    339648      
colocations-cpp     60000               2.67    339648      
colocations-cpp     60000               2.67    339648      
colocations-cpp     60000               2.69    339648      
colocations-cpp     60000               2.73    339648      
colocations-cpp     60000               2.68    339632      
colocations-cpp     60000               2.71    339664      
colocations-cpp     60000               2.68    339648      
colocations-cpp     60000               2.69    339648      
colocations-cpp     60000               2.68    339632      
colocations-cpp     60000               2.67    339632      
colocations-cpp     70000               3.17    472256      
colocations-cpp     70000               3.21    472240      
colocations-cpp     70000               3.17    472256      
colocations-cpp     70000               3.22    472256      
colocations-cpp     70000               3.23    472256      
colocations-cpp     70000               3.16    472240      
colocations-cpp     70000               3.17    472240      
colocations-cpp     70000               3.18    472256      
colocations-cpp     70000               3.19    472240      
colocations-cpp     70000               3.18    472240      
colocations-cpp     70000               3.17    472256      
colocations-cpp     70000               3.20    472256      
colocations-cpp     70000               3.26    472240      
colocations-cpp     70000               3.22    472256      
colocations-cpp     70000               3.21    472256      
colocations-cpp     70000               3.17    472256      
colocations-cpp     70000               3.19    472256      
colocations-cpp     70000               3.18    472256      
colocations-cpp     70000               3.18    472256      
colocations-cpp     70000               3.24    472256      
colocations-cpp     70000               3.28    472256      
colocations-cpp     70000               3.19    472256      
colocations-cpp     70000               3.17    472256      
colocations-cpp     70000               3.18    472256      
colocations-cpp     70000               3.19    472240      
colocations-cpp     70000               3.19    472256      
colocations-cpp     70000               3.21    472256      
colocations-cpp     70000               3.21    472256      
colocations-cpp     70000               3.25    472240      
colocations-cpp     70000               3.22    472256      
colocations-cpp     80000               3.78    507920      
colocations-cpp     80000               3.69    507920      
colocations-cpp     80000               3.66    507920      
colocations-cpp     80000               3.78    507904      
colocations-cpp     80000               3.66    507920      
colocations-cpp     80000               3.60    507920      
colocations-cpp     80000               3.65    507920      
colocations-cpp     80000               3.65    507920      
colocations-cpp     80000               3.61    507904      
colocations-cpp     80000               3.61    507920      
colocations-cpp     80000               3.63    507920      
colocations-cpp     80000               3.75    507904      
colocations-cpp     80000               3.63    507920      
colocations-cpp     80000               3.63    507904      
colocations-cpp     80000               3.61    507920      
colocations-cpp     80000               3.63    507920      
colocations-cpp     80000               3.62    507904      
colocations-cpp     80000               3.60    507920      
colocations-cpp     80000               3.61    507920      
colocations-cpp     80000               3.64    507904      
colocations-cpp     80000               3.62    507920      
colocations-cpp     80000               3.61    507920      
colocations-cpp     80000               3.66    507920      
colocations-cpp     80000               3.61    507920      
colocations-cpp     80000               3.70    507920      
colocations-cpp     80000               3.65    507920      
colocations-cpp     80000               3.65    507920      
colocations-cpp     80000               3.60    507904      
colocations-cpp     80000               3.60    507920      
colocations-cpp     80000               3.63    507920      
colocations-cpp     90000               3.93    531456      
colocations-cpp     90000               3.91    531440      
colocations-cpp     90000               3.99    531456      
colocations-cpp     90000               3.92    531440      
colocations-cpp     90000               3.93    531440      
colocations-cpp     90000               3.92    531456      
colocations-cpp     90000               3.96    531456      
colocations-cpp     90000               4.05    531440      
colocations-cpp     90000               3.91    531456      
colocations-cpp     90000               3.94    531456      
colocations-cpp     90000               3.94    531456      
colocations-cpp     90000               3.92    531456      
colocations-cpp     90000               3.92    531456      
colocations-cpp     90000               3.92    531456      
colocations-cpp     90000               3.91    531440      
colocations-cpp     90000               3.96    531456      
colocations-cpp     90000               3.91    531472      
colocations-cpp     90000               3.94    531440      
colocations-cpp     90000               3.96    531456      
colocations-cpp     90000               3.91    531456      
colocations-cpp     90000               3.97    531456      
colocations-cpp     90000               3.96    531456      
colocations-cpp     90000               3.92    531456      
colocations-cpp     90000               3.93    531456      
colocations-cpp     90000               3.94    531440      
colocations-cpp     90000               3.98    531456      
colocations-cpp     90000               3.94    531440      
colocations-cpp     90000               3.96    531456      
colocations-cpp     90000               3.96    531456      
colocations-cpp     90000               3.97    531456      
colocations-cpp     100000              4.21    550448      
colocations-cpp     100000              4.19    550448      
colocations-cpp     100000              4.21    550448      
colocations-cpp     100000              4.21    550448      
colocations-cpp     100000              4.21    550464      
colocations-cpp     100000              4.20    550464      
colocations-cpp     100000              4.23    550464      
colocations-cpp     100000              4.25    550464      
colocations-cpp     100000              4.22    550464      
colocations-cpp     100000              4.22    550464      
colocations-cpp     100000              4.19    550464      
colocations-cpp     100000              4.18    550464      
colocations-cpp     100000              4.20    550464      
colocations-cpp     100000              4.19    550464      
colocations-cpp     100000              4.19    550464      
colocations-cpp     100000              4.21    550464      
colocations-cpp     100000              4.25    550464      
colocations-cpp     100000              4.20    550464      
colocations-cpp     100000              4.21    550464      
colocations-cpp     100000              4.19    550464      
colocations-cpp     100000              4.27    550464      
colocations-cpp     100000              4.25    550464      
colocations-cpp     100000              4.19    550448      
colocations-cpp     100000              4.24    550464      
colocations-cpp     100000              4.21    550464      
colocations-cpp     100000              4.21    550464      
colocations-cpp     100000              4.27    550464      
colocations-cpp     100000              4.20    550448      
colocations-cpp     100000              4.18    550464      
colocations-cpp     100000              4.34    550464      
